trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.5, 'e': 0.8335254355400119}",20,0,-122.68589433605027,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.832691910104472}",35,0,-67.53679932245907,"{0: 27, 1: 2, 2: 5, 3: 0, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.8318592181943675}",25,0,-63.623411699358776,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.8310273589761731}",20,0,-61.94756939484085,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
187,False,"{'a': 0.5, 'e': 0.8301963316171969}",20,15,-4.568894160063708,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.8293661352855797}",25,0,-183.81348934777978,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
189,False,"{'a': 0.5, 'e': 0.8285367691502942}",20,0,-84.99394839564904,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.8277082323811439}",25,0,-114.8604394757638,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.8268805241487627}",20,0,-77.20659698206089,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
192,False,"{'a': 0.5, 'e': 0.826053643624614}",20,0,-96.63375855567624,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.8252275899809893}",20,0,-77.49813185888087,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.8244023623910083}",35,0,-107.89218633202056,"{0: 22, 1: 7, 2: 4, 3: 1, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.8235779600286173}",20,0,-124.27383138949713,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.8227543820685886}",20,3,3.8254218340296857,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.8219316276865201}",35,0,-186.39188981948732,"{0: 22, 1: 3, 2: 6, 3: 1, 4: 3}",0
198,False,"{'a': 0.5, 'e': 0.8211096960588335}",25,0,-184.17152782622853,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
199,False,"{'a': 0.5, 'e': 0.8202885863627748}",25,0,-141.41412923918853,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.819468297776412}",20,0,-51.68376901250197,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
201,False,"{'a': 0.5, 'e': 0.8186488294786356}",20,10,-59.09348144471595,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
202,False,"{'a': 0.5, 'e': 0.8178301806491569}",25,0,-117.55536597558776,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.8170123504685077}",25,0,-194.47316982323252,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 3}",0
204,False,"{'a': 0.5, 'e': 0.8161953381180392}",30,18,-37.90242028843874,"{0: 7, 1: 2, 2: 2, 3: 1, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.8153791427799212}",25,0,-128.97956631872464,"{0: 13, 1: 1, 2: 8, 3: 3, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.8145637636371413}",20,7,-38.904925971017164,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
207,False,"{'a': 0.5, 'e': 0.8137491998735041}",20,0,-109.21277911723156,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
208,False,"{'a': 0.5, 'e': 0.8129354506736306}",20,14,8.658206618148313,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.812122515222957}",20,0,-64.92626021188273,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.8113103927077341}",25,2,-142.11670521718966,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 3}",1
211,False,"{'a': 0.5, 'e': 0.8104990823150263}",30,0,-175.17653962641742,"{0: 17, 1: 2, 2: 7, 3: 2, 4: 2}",0
212,False,"{'a': 0.5, 'e': 0.8096885832327113}",20,0,-32.19602403175066,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.8088788946494786}",25,16,-5.0481921149194005,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.8080700157548291}",20,4,-77.5391905738248,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 1}",1
215,False,"{'a': 0.5, 'e': 0.8072619457390743}",20,0,-110.37130426784628,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
216,False,"{'a': 0.5, 'e': 0.8064546837933352}",20,0,-36.02579165211179,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.8056482291095418}",20,0,-94.83927459781863,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
218,False,"{'a': 0.5, 'e': 0.8048425808804324}",20,0,-129.61173751934493,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
219,False,"{'a': 0.5, 'e': 0.8040377382995519}",30,0,-143.95259912302873,"{0: 17, 1: 4, 2: 7, 3: 0, 4: 2}",0
220,False,"{'a': 0.5, 'e': 0.8032337005612523}",20,0,-35.5522753345802,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.8024304668606911}",25,17,-6.091227514889789,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.8016280363938304}",20,0,-54.103625605733455,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
223,False,"{'a': 0.5, 'e': 0.8008264083574366}",30,0,-191.65138787696392,"{0: 16, 1: 6, 2: 4, 3: 1, 4: 3}",0
224,False,"{'a': 0.5, 'e': 0.8000255819490791}",30,0,-51.7818740105502,"{0: 19, 1: 7, 2: 4, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.79922555636713}",20,0,-5.042273386124241,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.7984263308107629}",25,0,-111.52276686050156,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.7976279044799521}",30,0,-75.48561342890791,"{0: 18, 1: 5, 2: 7, 3: 0, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.7968302765754722}",20,0,-39.8579060786743,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
229,False,"{'a': 0.5, 'e': 0.7960334462988967}",20,0,-63.05453062410112,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
230,False,"{'a': 0.5, 'e': 0.7952374128525979}",30,16,-64.30271433889713,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
231,False,"{'a': 0.5, 'e': 0.7944421754397453}",25,5,-111.79598772019064,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",1
232,False,"{'a': 0.5, 'e': 0.7936477332643055}",20,0,-47.240891431160314,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.7928540855310412}",25,0,-140.04786209658158,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
234,False,"{'a': 0.5, 'e': 0.7920612314455101}",20,0,-78.50599400513853,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
235,False,"{'a': 0.5, 'e': 0.7912691702140646}",30,0,-264.2901744467529,"{0: 15, 1: 2, 2: 6, 3: 3, 4: 4}",0
236,False,"{'a': 0.5, 'e': 0.7904779010438505}",20,0,-70.3968339721716,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
237,False,"{'a': 0.5, 'e': 0.7896874231428067}",25,0,-39.03390446242965,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.7888977357196639}",20,0,-115.33946195513536,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.7881088379839443}",20,0,-44.400929424411025,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.7873207291459603}",25,0,-109.52709703870062,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.7865334084168143}",25,0,-203.13867508050788,"{0: 10, 1: 7, 2: 4, 3: 1, 4: 3}",0
242,False,"{'a': 0.5, 'e': 0.7857468750083975}",20,0,-44.782956530543196,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.7849611281333891}",20,16,7.520605088256895,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.7841761670052557}",20,0,-53.96146618242832,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
245,False,"{'a': 0.5, 'e': 0.7833919908382505}",20,12,5.524750315820603,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.7826085988474122}",20,0,-83.8951788334688,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
247,False,"{'a': 0.5, 'e': 0.7818259902485648}",20,5,-49.929594064170814,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
248,False,"{'a': 0.5, 'e': 0.7810441642583162}",25,0,-194.5922223607615,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
249,False,"{'a': 0.5, 'e': 0.780263120094058}",20,0,-6.946413524523083,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.7794828569739639}",20,0,-109.52361779635999,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.7787033741169899}",20,0,-168.38900940006238,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 4}",0
252,False,"{'a': 0.5, 'e': 0.7779246707428729}",20,0,-40.58402400678724,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
253,False,"{'a': 0.5, 'e': 0.7771467460721301}",30,0,-50.30925377847632,"{0: 24, 1: 4, 2: 0, 3: 1, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.7763695993260579}",25,0,-150.58885253289503,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",0
255,False,"{'a': 0.5, 'e': 0.7755932297267318}",25,9,-70.89198440051992,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 1}",1
256,False,"{'a': 0.5, 'e': 0.7748176364970051}",20,0,-55.062204699776245,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.7740428188605081}",25,0,-155.73831222951964,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
258,False,"{'a': 0.5, 'e': 0.7732687760416476}",20,0,-100.96397240298725,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
259,False,"{'a': 0.5, 'e': 0.7724955072656059}",20,0,-69.46687230077603,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
260,False,"{'a': 0.5, 'e': 0.7717230117583403}",20,0,-59.10164346689217,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.770951288746582}",20,6,-45.87701271239033,"{0: 7, 1: 2, 2: 5, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.7701803374578354}",30,0,-225.45218237869187,"{0: 17, 1: 4, 2: 2, 3: 4, 4: 3}",0
263,False,"{'a': 0.5, 'e': 0.7694101571203776}",20,0,-68.99323495631405,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
264,False,"{'a': 0.5, 'e': 0.7686407469632572}",20,1,-24.662408685658775,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.767872106216294}",20,0,-107.49012926239348,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
266,False,"{'a': 0.5, 'e': 0.7671042341100777}",20,0,-114.47142821490266,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
267,False,"{'a': 0.5, 'e': 0.7663371298759676}",20,0,-77.42743209950879,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
268,False,"{'a': 0.5, 'e': 0.7655707927460916}",20,1,-55.523506297831446,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.7648052219533455}",20,0,-65.50680764424695,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.7640404167313921}",20,0,-121.83676132473869,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
271,False,"{'a': 0.5, 'e': 0.7632763763146607}",25,0,-62.296099167189396,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.7625130999383462}",20,0,-3.8435579523092125,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
273,False,"{'a': 0.5, 'e': 0.7617505868384078}",20,0,-42.683172995130185,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.7609888362515693}",25,0,-149.83664250896723,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
275,False,"{'a': 0.5, 'e': 0.7602278474153178}",20,0,-16.278754549391127,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.7594676195679024}",20,0,-11.17612344380459,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
277,False,"{'a': 0.5, 'e': 0.7587081519483345}",25,0,-62.79390733780801,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.7579494437963862}",20,0,-101.88543092973704,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.7571914943525898}",25,17,1.302789300409616,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.7564343028582372}",25,11,-2.489229117183724,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.755677868555379}",20,0,-75.21380441533194,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.7549221906868236}",25,0,-83.74947004662194,"{0: 17, 1: 0, 2: 5, 3: 3, 4: 0}",0
283,False,"{'a': 0.5, 'e': 0.7541672684961368}",30,0,-94.08026404124489,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
284,False,"{'a': 0.5, 'e': 0.7534131012276407}",25,6,-124.65077529580087,"{0: 12, 1: 4, 2: 0, 3: 0, 4: 3}",1
285,False,"{'a': 0.5, 'e': 0.752659688126413}",20,0,-96.03776534459632,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
286,False,"{'a': 0.5, 'e': 0.7519070284382866}",30,0,-65.3815317922563,"{0: 23, 1: 1, 2: 3, 3: 3, 4: 0}",0
287,False,"{'a': 0.5, 'e': 0.7511551214098483}",25,15,-7.8431031302713325,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.7504039662884385}",30,18,-36.95546212316367,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
289,False,"{'a': 0.5, 'e': 0.7496535623221501}",35,0,-122.05944723890697,"{0: 24, 1: 1, 2: 7, 3: 2, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.7489039087598279}",20,1,-73.70808499972017,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.7481550048510681}",20,16,5.112401788618243,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.747406849846217}",20,0,-68.55076471514104,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.7466594429963708}",25,0,-129.91916396392506,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
294,False,"{'a': 0.5, 'e': 0.7459127835533744}",20,0,-37.52571960874577,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
295,False,"{'a': 0.5, 'e': 0.745166870769821}",25,0,-4.545037946272223,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.7444217038990512}",20,14,-10.79850072665428,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.7436772821951522}",30,3,-86.92927212601668,"{0: 20, 1: 1, 2: 3, 3: 2, 4: 1}",1
298,False,"{'a': 0.5, 'e': 0.742933604912957}",30,8,-11.548645476964698,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.7421906713080441}",25,4,-109.59429649187845,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 2}",1
300,False,"{'a': 0.5, 'e': 0.741448480636736}",20,0,-82.36215998486595,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.7407070321560992}",30,0,-155.02764589572192,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
302,False,"{'a': 0.5, 'e': 0.7399663251239431}",25,0,-65.5890069845783,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",1
303,False,"{'a': 0.5, 'e': 0.7392263587988193}",30,5,-62.32058714724284,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.7384871324400204}",30,0,-95.34250020065461,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.7377486453075803}",20,0,-152.77167554605177,"{0: 9, 1: 3, 2: 3, 3: 4, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.7370108966622728}",30,0,-109.98198280701304,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
307,False,"{'a': 0.5, 'e': 0.7362738857656105}",20,10,-49.00376046870375,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
308,False,"{'a': 0.5, 'e': 0.7355376118798449}",25,3,-39.782367985362846,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.7348020742679651}",30,4,-22.317517680857648,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 1}",1
310,False,"{'a': 0.5, 'e': 0.734067272193697}",30,12,-119.30635483536258,"{0: 12, 1: 0, 2: 2, 3: 2, 4: 2}",1
311,False,"{'a': 0.5, 'e': 0.7333332049215034}",20,8,-59.788980728032854,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 1}",1
312,False,"{'a': 0.5, 'e': 0.7325998717165819}",20,0,-79.37802822852366,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.7318672718448653}",30,0,-165.14088129087256,"{0: 19, 1: 6, 2: 1, 3: 1, 4: 3}",0
314,False,"{'a': 0.5, 'e': 0.7311354045730205}",25,0,10.115181065235479,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
315,False,"{'a': 0.5, 'e': 0.7304042691684475}",20,0,-14.144373209801985,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.729673864899279}",30,0,-61.978135479429035,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.7289441910343797}",20,0,-37.62745295444572,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.7282152468433454}",30,0,-99.2551465876386,"{0: 21, 1: 3, 2: 3, 3: 2, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.727487031596502}",25,0,-92.54024046968031,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
320,False,"{'a': 0.5, 'e': 0.7267595445649054}",25,0,-83.3114604636516,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
321,False,"{'a': 0.5, 'e': 0.7260327850203405}",25,0,-132.34556344629007,"{0: 12, 1: 3, 2: 7, 3: 3, 4: 0}",0
322,False,"{'a': 0.5, 'e': 0.7253067522353203}",25,1,-60.13799617130356,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 1}",1
323,False,"{'a': 0.5, 'e': 0.7245814454830849}",20,6,-36.61234112274848,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.7238568640376019}",25,0,-39.523859205943864,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.7231330071735642}",25,0,-9.842796768430029,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.7224098741663907}",25,0,-182.1647513158595,"{0: 12, 1: 1, 2: 9, 3: 1, 4: 2}",0
327,False,"{'a': 0.5, 'e': 0.7216874642922243}",20,0,-29.699727377915863,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
328,False,"{'a': 0.5, 'e': 0.7209657768279321}",30,0,-36.79985508222078,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.7202448110511042}",30,18,6.052412093866295,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.719524566240053}",25,8,-42.60627950682166,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.718805041673813}",30,8,16.406444860006047,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.7180862366321391}",30,0,-39.59680528919908,"{0: 24, 1: 2, 2: 2, 3: 2, 4: 0}",0
333,False,"{'a': 0.5, 'e': 0.7173681503955069}",20,0,-25.020710180971864,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
334,False,"{'a': 0.5, 'e': 0.7166507822451115}",25,0,-61.69687441437717,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
335,False,"{'a': 0.5, 'e': 0.7159341314628663}",30,0,-32.21725463557907,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
336,False,"{'a': 0.5, 'e': 0.7152181973314035}",25,0,-77.47241309873809,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
337,False,"{'a': 0.5, 'e': 0.7145029791340721}",20,0,-160.7300084995995,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
338,False,"{'a': 0.5, 'e': 0.713788476154938}",35,13,-37.422374063368935,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.7130746876787831}",25,0,-78.96200189984461,"{0: 16, 1: 6, 2: 1, 3: 1, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.7123616129911043}",20,0,-139.12754927546598,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
341,False,"{'a': 0.5, 'e': 0.7116492513781132}",20,0,-74.4367538237308,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.7109376021267351}",20,0,-75.74508503451254,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.7102266645246084}",20,0,-65.50176566086118,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
344,False,"{'a': 0.5, 'e': 0.7095164378600838}",25,13,-80.8224993178686,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
345,False,"{'a': 0.5, 'e': 0.7088069214222237}",20,0,-8.296215102387437,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.7080981145008014}",30,8,-76.27723344215457,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 1}",1
347,False,"{'a': 0.5, 'e': 0.7073900163863006}",25,9,-7.086074209610105,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.7066826263699143}",25,0,-63.23389393898483,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
349,False,"{'a': 0.5, 'e': 0.7059759437435444}",20,6,-27.310413513111303,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.7052699677998009}",25,8,-4.541575957740689,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.704564697832001}",20,0,-93.94718195658179,"{0: 8, 1: 5, 2: 6, 3: 1, 4: 0}",0
352,False,"{'a': 0.5, 'e': 0.7038601331341691}",25,18,3.3977103052017092,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.7031562730010349}",30,0,-146.50511700980977,"{0: 17, 1: 4, 2: 5, 3: 3, 4: 1}",0
354,False,"{'a': 0.5, 'e': 0.7024531167280339}",25,0,-42.26060893714507,"{0: 19, 1: 5, 2: 0, 3: 0, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.7017506636113058}",20,0,-105.83895915037866,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
356,False,"{'a': 0.5, 'e': 0.7010489129476946}",25,8,-55.15929801820011,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 1}",1
357,False,"{'a': 0.5, 'e': 0.7003478640347468}",25,0,-1.197299844037987,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
358,False,"{'a': 0.5, 'e': 0.6996475161707121}",30,0,-136.50501955965012,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
359,False,"{'a': 0.5, 'e': 0.6989478686545414}",20,0,-152.74427981294107,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
360,False,"{'a': 0.5, 'e': 0.6982489207858869}",30,5,-77.41829071674903,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",1
361,False,"{'a': 0.5, 'e': 0.6975506718651009}",25,5,-157.53691953505606,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",1
362,False,"{'a': 0.5, 'e': 0.6968531211932358}",30,0,-193.52697432811132,"{0: 16, 1: 2, 2: 8, 3: 2, 4: 2}",1
363,False,"{'a': 0.5, 'e': 0.6961562680720426}",30,0,-75.22335289145177,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
364,False,"{'a': 0.5, 'e': 0.6954601118039706}",20,8,5.183356251729566,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.6947646516921666}",30,2,-163.62528240334208,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 3}",1
366,False,"{'a': 0.5, 'e': 0.6940698870404745}",25,3,-142.75715566371974,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 3}",1
